Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Greens,9.0,766.4724812999999,67584.24396,30-45,65541.05356,No,775.958302,Yes,Female,By_16:00,0.411578603,0.25996353899999997,5955.0,481.77183899999994,39.12874572,3608.8145369999997,998.0241877000001,23.61145818,21.94930156,4.045,57570.61074,Maybe,69974.57916000001,4.916803087,264.52708590000003,55.53510776,255.49082709999996,90.0,Environment,13.0,270.4750752,2.0,Foot_or_bicycle,Public_Sector,No,0.0,631.8218767000001
Turquoises,3.0,84.45011534,9215.40913,45_and_up,830.5747029,Yes,629.2459086,Yes,Female,After_16:00,0.771436531,0.7645783270000001,3848.0,379.9551712,41.24196891,4033.585846,540.1489211,99.91372074,19.49243882,6.152,47670.93903,Maybe,107169.5131,3.812887247,327.36755039999997,22.74648908,28.15003845,80.0,Healthcare,11.0,210.46499790000001,4.0,Public_or_other,Services_or_Retail,Yes,1.0,509.09899900000005
Browns,3.0,82.4483892,724.4615255,Below_30,792.7868944,No,87.86303157,Yes,Female,By_16:00,0.127808901,0.568406856,4377.0,87.31503645,1.162226824,438.23553539999995,746.5981205,64.63626954,,11.623,7738.930633,No,694.8783985,8.363526876,26.36054625,67.02638112,27.482796399999998,60.0,Financial,9.0,794.6904205,2.0,Car,Services_or_Retail,Yes,0.0,13.28688828
Oranges,3.0,258.1706531,29681.5966,45_and_up,7501.844234,No,604.4637132,Yes,Male,After_16:00,0.68247858,0.008630463,4564.0,322.9407861,96.05525462,4094.9486420000003,340.21346919999996,30.78493588,17.9705533,7.436,44547.68832,Yes,118960.6365,1.277885379,344.906707,78.27445269,86.05688438,30.0,Military,6.0,242.57788540000004,0.0,Public_or_other,Industry_or_other,Yes,2.0,558.6526702000001
Greens,6.0,320.51011339999997,35380.04495,Below_30,11530.91813,No,,Yes,Male,By_16:00,0.413795652,0.503362854,6453.0,517.5375198,74.58819572,4346.675218,89.10157881,93.61546526,22.74945098,3.5469999999999997,62289.47912,Maybe,,8.713300482000001,331.16001780000005,93.96915613,106.8367045,100.0,Education,16.0,235.57072889999998,0.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,663.3372711000001
Pinks,5.0,158.55081859999999,19871.24422,Below_30,2856.001613,No,,Yes,Female,By_16:00,0.139099893,0.40935814299999995,6799.0,399.0130115,0.792821497,4557.939293,462.6457402,58.06721125,19.97531005,3.201,51365.21663,Maybe,141369.478,9.833870342,375.991327,13.98307616,52.85027285,,Education,11.0,173.5849501,2.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,567.4923112
Pinks,1.0,354.3206218,37081.665460000004,30-45,14077.340540000001,No,642.5922085,Yes,Female,After_16:00,0.7827274590000001,0.8748460579999999,7652.0,371.67128560000003,51.76517908,3883.012958,127.86465600000001,62.627459200000004,19.27877811,2.3480000000000003,47798.9445,Maybe,98575.3014,9.232270117,313.9670387,45.67433358,118.10687390000001,90.0,Environment,10.0,232.22022689999997,1.0,Foot_or_bicycle,Industry_or_other,No,0.0,553.3826953
Reds,5.0,111.54824860000001,21985.12769,30-45,1429.7396119999999,No,729.4300286,No,Female,By_16:00,0.302390973,0.7225833970000001,9656.0,448.6472418000001,17.23911359,6810.016906,57.58632766,28.5893566,21.18129462,2.344,58203.34065,Yes,349602.8645,0.073322332,591.2722422999999,56.95241529,37.18274953,40.0,Foreign_Affairs,6.0,109.8153335,1.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,533.0405735
Browns,10.0,450.38245250000006,23916.1647,30-45,22698.38898,Yes,,Yes,Male,By_16:00,0.875848353,0.9716816779999999,7984.0,308.2595627,65.5766642,2209.576175,613.7760472,61.95635516,17.557322199999998,8.016,31268.21772,Yes,25378.30764,8.888282343,159.30570500000002,12.54148935,150.1274842,100.0,Education,15.0,,3.0,Public_or_other,Industry_or_other,Yes,1.0,169.53285730000002
Turquoises,2.0,911.0518971000001,134801.3731,Below_30,92537.63498999999,Yes,684.5092897000001,Yes,Male,After_16:00,0.87445543,0.381736831,7539.0,439.31100369999996,82.94158468,5317.492291,469.86669789999996,47.91239304,20.95974722,2.461,53949.031220000004,No,197035.6939,2.26643831,443.8870283,78.27577763,303.6839657,70.0,Social,13.0,83.32143479,2.0,Car,Student_or_Unemployed,No,0.0,489.4813671
Turquoises,8.0,552.3007589,80717.75200000001,45_and_up,,No,646.3908047,Yes,Female,By_16:00,0.09775307800000001,0.302618944,9564.0,439.0198869,38.06438679,5262.485243,99.92882074,20.3087663,20.95280141,0.436,52116.85703,Yes,192233.6207,7.524510096,438.4445469,60.92426677,184.100253,60.0,Financial,8.0,121.47837209999999,2.0,Motorcycle_or_truck,Public_Sector,No,1.0,414.8569035
Greens,5.0,305.93648199999996,29038.65503,45_and_up,10511.66005,No,801.4501246,Yes,Female,After_16:00,0.681981721,0.834773988,8902.0,506.10438939999995,94.98019984,3859.7268159999994,32.37036429,11.65935863,22.49676398,1.0979999999999999,59933.257529999995,Maybe,81083.58974,2.625642379,284.7518037,53.14598696,101.97882729999999,70.0,Social,12.0,254.13340519999997,1.0,Public_or_other,Public_Sector,No,1.0,634.9619876
Greens,2.0,890.5914895999999,90501.89512999999,30-45,88434.99732000001,No,839.2582664999999,Yes,Male,After_16:00,0.63581202,0.7902696640000001,4608.0,529.2524763,70.86859832,4107.104547,924.8568723,37.18145576,23.00548796,5.392,62815.289339999996,No,92939.59486,1.469471832,304.8599594,52.06666144,296.8638299,60.0,Financial,9.0,257.1460335,1.0,Car,Industry_or_other,Yes,1.0,664.8900838
Blues,7.0,1162.674861,155107.6008,30-45,150598.9841,No,1090.8108109999998,Yes,Female,After_16:00,0.87366885,0.087701969,3337.0,919.6254455,56.96663456,5841.425687,154.1177705,2.206213912,30.3253268,10.663,90637.53625,Yes,160174.0309,3.3682595710000003,400.2174796,36.81680679,387.5582869,,Education,13.0,434.66179789999995,0.0,Public_or_other,Services_or_Retail,No,0.0,446.2523242
Greens,1.0,319.15047610000005,32647.3108,30-45,11433.83087,No,827.9354392000001,Yes,Female,By_16:00,0.8460371390000001,0.250267476,8137.0,517.4367815,58.05984528,4103.705971,901.8587694,45.57198521,22.74723679,1.8630000000000002,61863.442160000006,No,94177.3235,7.869270628,306.8832408,22.91610718,106.38349199999999,90.0,Environment,12.0,253.3818293,3.0,Public_or_other,Hightech,Yes,,663.1080237000001
Turquoises,5.0,299.4342089,37620.46083,45_and_up,10072.12757,Yes,732.5780521,Yes,Male,By_16:00,0.602077757,0.19240247100000002,8490.0,487.62388200000004,53.02568022,4744.402361,586.3014511,52.07930433,22.08220736,1.51,57194.62394,No,142065.2638,2.743001585,376.9154597,19.16965155,99.81140297,100.0,Education,15.0,124.2906893,5.0,Foot_or_bicycle,Hightech,Yes,0.0,512.0500247
Khakis,10.0,448.85729969999994,49325.2057,30-45,22545.49416,,596.5547387999999,Yes,Male,By_16:00,0.19498305800000001,0.632120046,4652.0,392.8349597,82.63043237,4082.3884350000003,388.2522953,37.93871223,19.82006457,5.348,46692.87839,No,108683.5297,0.725709435,329.6718516,3.4109096739999996,149.6190999,60.0,Financial,6.0,216.528244,2.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,420.0721798
Greens,7.0,671.0310049,68999.14465,45_and_up,50265.07806,No,789.3358171,Yes,Male,After_16:00,0.362816143,0.038065478,6314.0,489.0495687,19.72394467,4062.866197,829.8025257,,22.11446515,3.6860000000000004,59011.87209,Maybe,95157.87809,4.249655281,308.4767059,80.17076659,223.67700159999998,100.0,Education,15.0,235.5513512,2.0,Motorcycle_or_truck,Industry_or_other,Yes,2.0,636.6870694
Browns,,397.53445760000005,11905.514459999999,45_and_up,17701.80537,Yes,135.2478052,,Male,By_16:00,0.57374408,0.7981795690000001,7644.0,130.48523799999998,62.07620071,1159.4219859999998,180.355106,69.65274443,11.42301353,8.356,12372.2091,No,8072.151164,9.698768118,89.84515103,20.79513092,132.51148590000003,60.0,Financial,9.0,733.0938831,1.0,Motorcycle_or_truck,Hightech,No,1.0,17.65315169
Turquoises,9.0,241.963527,36867.89457,Below_30,6595.804329,Yes,769.1385536,Yes,Male,By_16:00,0.7417012890000001,0.291531107,6981.0,503.00785769999993,86.50244717,5577.1048009999995,838.9183122000002,7.696223957000001,22.42783667,3.0189999999999997,60464.627239999994,Maybe,208948.5543,7.907042662,457.1089085,18.76728726,80.65450899,100.0,Education,,59.71653422,5.0,Car,Industry_or_other,No,0.0,541.4411815000001
Browns,10.0,74.53188053,10482.11501,30-45,652.0663174,Yes,552.9864533,Yes,Female,By_16:00,0.5601492889999999,0.843884793,9769.0,473.0345511,8.814344741000001,5165.2495149999995,313.8173537,42.48624491,21.74935749,6.231,48928.294239999996,Yes,178014.8335,4.58421259,421.91804129999997,42.97373458,24.84396018,90.0,Environment,12.0,340.0588974,3.0,Motorcycle_or_truck,Services_or_Retail,Yes,2.0,170.1271063
Khakis,3.0,427.9185518,47924.41303,30-45,20498.6714,No,583.3324446,Yes,Male,After_16:00,0.11647743199999999,0.555185909,3894.0,388.4525659,71.65259076,4136.732335000001,404.9306745,88.31831452,19.70920003,6.106,,Maybe,112884.3883,4.447758051,335.98272030000004,62.7484855,142.63951730000002,60.0,Financial,5.0,222.0221096,5.0,Car,Hightech,No,,400.25372660000005
Greys,4.0,130.4344084,26336.47376,45_and_up,1943.8264570000001,No,696.9882832999999,No,Male,By_16:00,0.35233717,0.480272472,8236.0,490.9367931,3.0282487860000002,7039.27993,71.49568712,92.21291258,22.15709352,3.764,58522.80511,Maybe,366921.7162,1.030731066,605.7406344,10.91414394,43.47813613,40.0,Foreign_Affairs,9.0,153.46880009999998,0.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,389.14221210000005
Reds,8.0,949.5123986,139818.5049,30-45,100501.3703,No,803.6378063999999,Yes,Female,After_16:00,0.84539389,0.075555068,4047.0,487.6154494,8.829060499999999,5392.819498,634.1571723999999,88.82386140000001,22.08201643,7.952999999999999,61267.1053,Maybe,195150.8904,0.592272582,441.75885999999997,23.28834978,316.5041329,40.0,Foreign_Affairs,10.0,153.2559138,2.0,Motorcycle_or_truck,Hightech,Yes,2.0,641.2160318
Khakis,1.0,37.81171272,6472.649018,30-45,181.4623063,Yes,699.0019073,No,Female,After_16:00,0.34048754600000003,0.666795778,6476.0,470.6461938,45.82045926,6076.724152000001,639.8718150000001,22.99114871,21.69438162,3.5239999999999996,56688.966210000006,Maybe,263726.594,7.754251685,513.5431764,73.20990241,12.60390424,100.0,Education,9.0,61.11750834,3.0,Car,Public_Sector,Yes,0.0,448.1320305
Violets,7.0,610.5683098999999,48368.88295,Below_30,41635.04066,No,531.7034838000001,Yes,Male,After_16:00,0.7000204520000001,0.012512289,7946.0,317.8428627,19.64507552,3012.269091,,99.45338618,17.82814805,8.054,39674.05813,No,56481.48492,3.9858559330000003,237.65833650000002,40.39127638,203.52277,90.0,Environment,12.0,324.2954163,2.0,Car,Hightech,Yes,0.0,443.7581473
Browns,10.0,273.5423307,30734.009980000003,30-45,8415.114854000001,No,471.5212655,Yes,Male,After_16:00,0.792786262,0.916342491,9663.0,456.7008478,97.75828475,4284.069398,190.9155624,71.96918982,21.37056031,6.337000000000001,43498.25889,No,113614.0076,3.82073476,337.0667702,65.05158676,91.18077691,70.0,Social,9.0,477.20425,3.0,Public_or_other,Hightech,Yes,0.0,53.56765093
Blues,8.0,,396822.1242,Below_30,186777.9838,Yes,739.5700964,No,Female,By_16:00,0.84526491,0.537410711,9496.0,636.4192856000001,42.25809888,10465.624020000001,298.032481,47.38001409,25.22735193,4.504,69985.06281,No,845073.0426,6.776079091000001,919.2785446,90.30179512,431.6669051,100.0,Education,13.0,563.1109602000001,1.0,Car,Student_or_Unemployed,No,1.0,149.7297699
Greens,1.0,390.91932,38770.01752,30-45,17120.07475,Yes,833.3954857000001,Yes,Male,After_16:00,0.08804537800000001,0.820413355,6509.0,526.8435211,84.86021550000001,4028.982624,229.4439801,64.3067461,22.95307215,3.491,62361.718779999996,,88523.83797000001,9.079519622000001,297.52955810000003,79.73744471,130.30643999999998,60.0,Financial,12.0,258.81513309999997,1.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,658.9667218
Yellows,7.0,-275.5215816,-47604.42402,Below_30,8352.84191,No,660.4378239,No,Male,By_16:00,0.184838581,0.43953318700000005,8965.0,347.7760815,79.52285046,5878.930947,319.27655610000005,48.3453721,18.64875549,,50231.68634,Maybe,268674.1562,5.630506848,518.3378784,26.57869572,-91.8405272,80.0,Healthcare,13.0,178.4036675,1.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,591.2111256000001
Greens,3.0,803.9643348999999,59087.01508,45_and_up,72095.6161,No,790.8789576,Yes,Male,By_16:00,0.99388176,0.402488987,4456.0,493.02949110000003,34.61550402,3190.896156,702.9715411000001,29.66292058,22.20426741,5.544,58145.3685,Maybe,48613.069639999994,2.551415018,220.48371740000002,87.33677992,267.98811159999997,80.0,Healthcare,10.0,317.3962978,3.0,Motorcycle_or_truck,Hightech,No,2.0,650.2080877000001
Khakis,8.0,99.50756895,11454.56736,45_and_up,1143.364332,No,619.9738949,Yes,Male,By_16:00,0.12675386,0.886625613,9709.0,403.7492603,67.17864533,4260.8742219999995,535.2999382,62.85230855,20.09351289,0.29100000000000004,48385.70648,No,119258.0374,2.415902708,345.3375702,7.198217207999999,33.16918965,70.0,Social,6.0,190.5412013,4.0,Car,Industry_or_other,No,4.0,444.1316073
Turquoises,9.0,342.8017136,43271.42592,45_and_up,13181.268890000001,No,735.5890716,Yes,Male,By_16:00,0.23063498899999998,0.885269282,9449.0,463.1254991,22.35297232,4713.112982,658.6206097,58.59822433,21.52035081,0.551,56409.45042000001,No,143403.2369,1.1983173809999998,378.68619839999997,50.63719146,114.2672379,70.0,Social,9.0,141.0597821,2.0,Car,Student_or_Unemployed,Yes,0.0,561.8150051
Browns,9.0,256.952955,1077.903491,Below_30,7431.742217,No,131.0903618,Yes,Female,After_16:00,0.509435326,0.264680743,6008.0,143.8743131,1.9060208230000002,413.5969735,959.4366925,9.370737453,11.9947619,9.992,11739.75708,Yes,158.37806519999998,1.3446652819999998,12.58483473,35.85284008,85.65098499999999,70.0,Social,9.0,783.3961521000001,4.0,Public_or_other,Hightech,No,0.0,0.68999317
Browns,5.0,847.1249779999999,32110.187980000002,45_and_up,80028.01148,No,318.1801581,Yes,Male,By_16:00,0.305070165,0.634217956,9803.0,232.8489746,99.21640034,1602.844963,577.7416674,57.30284869,15.25938972,6.197,25034.31999,No,12931.033309999999,2.231537323,113.7147014,92.53989621,282.37499269999995,100.0,Education,15.0,560.288174,2.0,Car,Student_or_Unemployed,No,0.0,194.4892216
Browns,5.0,307.27475689999994,41361.36267,Below_30,,No,477.4151324,Yes,Male,By_16:00,0.530386739,0.055145957999999995,4909.0,443.88857609999997,2.303636959,4925.990029,907.9267627,39.79526367,21.06866337,11.091,44102.57909,Maybe,163071.6324,2.3691274780000002,403.82128769999997,44.87055624,102.42491899999999,100.0,Education,14.0,439.2803847,3.0,Foot_or_bicycle,Services_or_Retail,Yes,4.0,75.06657018
Blues,5.0,1607.576502,123057.0622,45_and_up,287690.5487,No,479.34625,Yes,Female,After_16:00,0.265776007,0.432061717,6195.0,169.04101469999998,50.09737122,,717.4180083,84.97783414,13.00157739,7.805,31422.503119999998,Maybe,,3.348436255,229.6445526,52.66132087,535.8588338999999,100.0,Education,16.0,440.90355700000003,1.0,Car,Public_Sector,Yes,1.0,608.489763
Khakis,1.0,,31223.71275,45_and_up,10697.71226,Yes,550.7300828,Yes,Female,After_16:00,0.83049272,0.883493475,6577.0,362.0563308,82.56436628,3759.0002270000005,470.0555587,13.34625222,19.02777787,3.423,43072.21876,Yes,92105.42533,1.8023072580000001,303.4887565,33.69262267,102.88260129999999,80.0,Healthcare,8.0,264.4855047,2.0,Foot_or_bicycle,Public_Sector,No,0.0,389.06101889999997
Oranges,10.0,134.1416401,23176.587519999997,Below_30,2054.044948,No,790.7095939,No,Male,By_16:00,0.433830375,0.6368908839999999,7592.0,367.27479589999996,42.33240120000001,5917.859002,98.88063557,79.27446761,19.16441483,4.408,56976.75211,Yes,268666.9644,6.9911990920000004,518.330941,21.76006269,44.71388004,50.0,Other,11.0,343.8379335,2.0,Car,Services_or_Retail,Yes,0.0,816.6583668
Khakis,10.0,978.3925529999999,164640.035,45_and_up,106697.4628,Yes,704.1816949,No,Female,After_16:00,0.22407023899999998,0.080626926,5137.0,460.9023069,75.54621487,5970.086139999999,918.9927405999999,12.45177744,21.46863542,4.863,56443.056110000005,Maybe,254851.4637,6.913158287999999,504.8281527,22.56576396,326.13085099999995,60.0,Financial,6.0,45.23221432,2.0,Public_or_other,Public_Sector,No,0.0,477.773607
Violets,6.0,460.3828471,12453.11895,30-45,23713.723830000003,Yes,151.90758459999998,Yes,Male,After_16:00,0.831637418,0.767763326,4119.0,73.31756785,57.67034343,958.1196880000001,730.0994117,57.15563779,8.56256783,11.880999999999998,10824.047859999999,Yes,6585.071787,5.498523819,81.14845523,63.57945134,153.460949,60.0,Financial,9.0,689.997341,2.0,Foot_or_bicycle,Services_or_Retail,Yes,1.0,155.613856
Turquoises,6.0,267.1617873,31942.84656,30-45,8029.656215999999,Yes,527.9320984,Yes,Male,After_16:00,0.20983786,0.33862067100000004,5341.0,267.718756,22.89447533,4122.3479259999995,185.121442,19.55479847,16.36211343,4.659,39066.58942,Maybe,128659.2632,9.970876924,358.69104139999996,87.11504343,89.05392909,80.0,Healthcare,10.0,271.8966365,1.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,502.2322278
Turquoises,10.0,848.0111117999999,121405.1357,30-45,80195.20879,Yes,714.7344297999999,Yes,Male,After_16:00,0.039360085,0.369363703,8226.0,454.15086110000004,61.87211894,5203.2384520000005,367.5371257,13.65274843,21.31081559,1.774,55733.72855,Yes,184464.8151,3.9734185089999996,429.49367300000006,91.10232615,282.6703706,90.0,Environment,13.0,88.05919211,2.0,Motorcycle_or_truck,Industry_or_other,No,0.0,526.0985751000001
Greens,3.0,250.98713130000002,25112.15642,45_and_up,7093.055721,No,784.6749432,Yes,Male,After_16:00,0.212783583,0.037579895,6664.0,495.2263843,22.22396922,3992.0596189999997,779.309839,69.68910566,22.25368249,,58932.778320000005,Yes,90096.43682,7.93297224,300.160685,15.76702262,83.66237711,90.0,Environment,11.0,232.08052080000002,2.0,Public_or_other,Student_or_Unemployed,Yes,0.0,617.9102578
Blues,3.0,1097.580434,241043.5348,45_and_up,134229.5057,No,1122.337085,No,Female,By_16:00,0.27433984,0.13996810699999998,3470.0,749.0474335,38.1098381,8086.501343999999,970.1891057,18.85993676,27.36873094,10.53,88710.36086,No,434070.999,3.8306891889999997,658.8406477000001,10.29133913,365.86014480000006,70.0,Social,13.0,396.58425189999997,2.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,764.6206593999999
Khakis,9.0,168.9980894,27231.12955,Below_30,3239.705386,No,703.727397,Yes,Male,By_16:00,0.7591331090000001,0.46979347200000005,7690.0,476.0996802,52.67962709,5786.182335,668.3820972999999,36.53192134,21.81970853,2.31,56743.04681,Yes,233673.9139,5.945756799,483.39829739999993,55.30777569,56.33269645,70.0,Social,7.0,54.60474536,1.0,Foot_or_bicycle,Services_or_Retail,Yes,1.0,453.79571009999995
Blues,7.0,2093.31677,629134.63,Below_30,487593.8944,Yes,1117.477856,No,Female,After_16:00,0.506635752,0.47309465,,827.8321754,57.17512597,10671.996309999999,979.085359,73.0321995,28.77207284,9.941,94538.55498,Yes,812942.4206,1.7140970169999998,901.6331963,88.63202522,697.7722566000001,80.0,Healthcare,12.0,522.4437097,3.0,Motorcycle_or_truck,Public_Sector,No,2.0,564.531157
Turquoises,1.0,197.665817,32263.98954,Below_30,4417.196964,No,724.4532138,Yes,Male,After_16:00,0.166247082,0.323413736,4105.0,501.30691219999994,29.97702851,5899.361782999999,618.4712544,12.09469526,22.38988415,5.895,58747.26211,Maybe,239781.4057,5.197712586000001,489.6747959,61.385682499999994,65.88860568,70.0,Social,11.0,52.42444376,1.0,Car,Services_or_Retail,No,0.0,
Reds,7.0,204.49759699999998,29992.270360000002,Below_30,4724.751107,Yes,791.2252900000001,Yes,Male,After_16:00,0.8274805190000001,0.49874149,4315.0,518.7581711,38.6450859,5437.412107,711.8855589,23.28236299,22.77626333,7.685,61876.2995,No,193590.8274,2.1768776,439.98957649999994,3.5115260630000003,68.16586566,40.0,Foreign_Affairs,9.0,87.38505594,1.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,560.6879567000001
Browns,3.0,1023.000121,4808.1934280000005,Below_30,116632.0275,No,45.11323134,Yes,Female,After_16:00,0.149206977,0.644751781,6825.0,43.25229581,79.87137185,227.50731480000002,343.8075925,24.37191582,6.576647764,9.175,3919.590637,Yes,198.8176794,1.8548952090000002,14.10027232,51.19265842,341.00004029999997,60.0,Financial,9.0,827.8018971,3.0,Car,Public_Sector,No,3.0,9.552275759
Browns,6.0,549.8228044,51224.433939999995,45_and_up,33782.73163,No,502.55478539999996,Yes,Female,After_16:00,0.149797464,0.09959363800000001,6250.0,497.6565425,72.40574905,3790.2735810000004,625.2789234,2.669698955,22.30821693,9.75,45792.81368,Yes,78118.04174,4.712054066,279.49604960000005,22.15780935,183.2742681,100.0,Education,12.0,498.04970949999995,2.0,Public_or_other,Student_or_Unemployed,Yes,1.0,53.42858439
Khakis,2.0,557.5799989,58114.51322000001,30-45,34739.79946,No,578.3513117000001,Yes,Male,By_16:00,0.158126288,0.40393932299999996,9777.0,392.2561442,80.5906811,3911.301987,172.4013244,51.81949716,19.80545744,0.223,45622.46673,No,97768.1382,2.688191175,312.67896989999997,95.12375677,185.8599996,,Education,10.0,243.34795150000002,3.0,Car,Services_or_Retail,No,1.0,388.1057698999999
Turquoises,5.0,224.75060409999998,22058.57087,,5697.4539859999995,No,610.0994308999999,Yes,Female,By_16:00,0.37056798700000004,0.673220064,9361.0,372.4480564,95.88592048,3689.302552,14.22679145,14.18310686,19.29891335,0.639,46092.13278,No,86695.29278999999,4.644940118,294.4406439,64.57246728,74.91686805,60.0,Financial,10.0,242.0885792,2.0,Motorcycle_or_truck,Services_or_Retail,Yes,0.0,490.90423160000006
Browns,1.0,333.52526639999996,26847.02485,Below_30,12481.07546,No,307.3255753,Yes,Female,By_16:00,0.37023540299999996,0.220185548,4905.0,255.0584011,6.653769221,2924.958575,199.8808365,86.92721955,15.97054793,11.095,26976.63455,No,58314.607860000004,1.43718472,241.4841773,75.97368378,111.1750888,90.0,Environment,12.0,530.1697971,1.0,Public_or_other,Public_Sector,No,0.0,107.24919320000001
Blues,7.0,1128.954358,183643.06699999998,Below_30,142001.645,No,1012.787322,Yes,Male,By_16:00,0.9455445579999999,0.584661164,3413.0,595.2620843999999,62.552467500000006,6070.519513,843.0562912999999,55.74894911,24.39799345,10.587,75616.52752,Yes,238143.5456,7.87483369,487.9995345,84.66101973,376.3181193,90.0,Environment,,369.2062499,1.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,856.502986
Browns,,30.40324577,3076.353317,45_and_up,122.8407879,No,468.91025870000004,Yes,Male,After_16:00,0.70442091,0.08418428,7887.0,467.38373870000004,73.52842931,,335.71905289999995,41.3104984,21.61905962,8.113,,Maybe,,0.8142878720000001,303.5550881,38.37145565,10.13441526,70.0,Social,11.0,505.09270250000003,4.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,35.81877006
Turquoises,8.0,570.1311082999999,74462.64379,30-45,36316.65266,No,705.4215842,Yes,Male,After_16:00,0.480323736,0.270903858,3977.0,436.32015,43.3909565,4790.825576,840.6994894999999,24.1027008,20.88827781,6.023,54149.90041,Yes,153521.7585,0.154338272,391.8185275,12.6032023,190.0437028,80.0,Healthcare,11.0,134.0785779,0.0,Foot_or_bicycle,Public_Sector,Yes,0.0,547.1031928
Browns,6.0,164.02068549999998,13584.12383,45_and_up,3053.871925,Yes,338.1177423,Yes,Male,By_16:00,0.48057290399999997,0.910874029,7178.0,267.05125519999996,56.14764818,3018.689827,50.06164708,36.91965339,16.34170295,8.822000000000001,28942.48287,Maybe,61731.74136,5.881547802,248.4587317,89.54503688,54.67356183,80.0,Healthcare,11.0,492.9090204,0.0,Public_or_other,Industry_or_other,No,0.0,145.85147880000002
Pinks,4.0,452.5328609,104619.9943,Below_30,22914.8432,No,911.7598088999999,No,Male,After_16:00,0.335713142,0.33365111,7469.0,659.9813481000001,57.96990464,8255.591241,94.50309211,42.6026843,25.69010214,2.531,76016.41064,Yes,481029.4332,0.324765719,693.5628545,7.622272545,150.844287,,Social,8.0,251.13859130000003,1.0,Motorcycle_or_truck,Hightech,No,0.0,496.8406204
Khakis,8.0,357.69492149999996,33729.06647,Below_30,14345.41573,Yes,538.6529031,Yes,Female,By_16:00,0.318125578,0.18679804,7368.0,359.5769984,59.57950826,3548.022771,748.8094056,76.83889784,18.96251561,2.6319999999999997,42165.502960000005,Yes,80024.98541000001,0.7109380999999999,282.88687739999995,,119.2316405,60.0,Financial,6.0,287.8568213,1.0,Public_or_other,Public_Sector,No,0.0,373.4898336
Reds,3.0,529.7777718,89116.22697,45_and_up,31371.53564,No,841.3666283,No,Male,After_16:00,0.741412326,0.07195939900000001,7416.0,502.9699057,2.6532935440000003,6052.370507,473.89069850000004,42.51494161,22.42699056,4.584,64375.077320000004,No,254664.6276,3.6504973730000003,504.6430695,15.81508406,176.5925906,50.0,Other,11.0,176.5448694,2.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,676.4588123999999
Violets,9.0,258.00180950000004,35852.059310000004,Below_30,7492.104345999999,No,411.32716989999994,Yes,Male,By_16:00,0.826927015,0.5580898120000001,9330.0,177.6771294,35.18591255,4524.169127,238.5307082,88.89859822,13.32955848,6.67,30948.71745,No,173790.174,0.790207223,416.8814868,89.19036654,86.00060315,60.0,Financial,9.0,342.4726837,4.0,,Services_or_Retail,Yes,2.0,419.45920970000003
Turquoises,3.0,285.02563439999994,45671.9186,Below_30,9131.632131999999,No,756.3958156,Yes,Male,,0.11288385199999999,0.03277954,8254.0,473.8336529,88.55602683,5754.805305,801.6034819,16.27025041,21.76772043,1.746,59045.037639999995,Yes,231085.7575,4.34088114,,69.21131379999999,95.00854481,80.0,Healthcare,11.0,71.55753268,2.0,Public_or_other,Industry_or_other,No,0.0,563.748296
Turquoises,2.0,451.1298611,71587.59782000001,45_and_up,22773.50458,Yes,715.511108,Yes,Female,By_16:00,0.43142063,0.557053473,7562.0,443.0745481000001,74.69354102,5646.702807,,70.10243612,21.04933605,2.438,55919.275129999995,No,226628.7164,0.579006812,476.0553711,79.28991448,150.3766204,80.0,Healthcare,10.0,72.65657305,3.0,Car,Services_or_Retail,Yes,0.0,538.2769549999999
